experiment_id,timestamp,host,in_num,in_unit,out_num,out_unit,in_pac_num,in_pac_unit,out_pac_num,out_pac_unit
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,total,25.42,Mb/s,25.35,Mb/s,4079.0,p/s,4072.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,ens4,0.04,Mb/s,0.03,Mb/s,15.0,p/s,15.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,s1-eth1,9.38,Mb/s,0.47,Mb/s,791.0,p/s,794.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,s1-eth2,7.21,Mb/s,0.36,Mb/s,608.0,p/s,605.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,s1-eth3,7.59,Mb/s,0.37,Mb/s,640.0,p/s,623.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,s1-eth4,0.47,Mb/s,9.39,Mb/s,792.0,p/s,792.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,s1-eth5,0.36,Mb/s,7.22,Mb/s,606.0,p/s,609.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366418,s1-eth6,0.37,Mb/s,7.52,Mb/s,627.0,p/s,634.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,total,28.69,Mb/s,28.95,Mb/s,4609.0,p/s,4703.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,ens4,0.01,Mb/s,0.32,Mb/s,8.0,p/s,108.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,s1-eth1,9.86,Mb/s,0.49,Mb/s,832.0,p/s,830.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,s1-eth2,7.69,Mb/s,0.38,Mb/s,649.0,p/s,641.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,s1-eth3,9.77,Mb/s,0.49,Mb/s,824.0,p/s,824.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,s1-eth4,0.49,Mb/s,9.86,Mb/s,831.0,p/s,832.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,s1-eth5,0.38,Mb/s,7.64,Mb/s,641.0,p/s,644.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366419,s1-eth6,0.49,Mb/s,9.77,Mb/s,824.0,p/s,824.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,total,29.18,Mb/s,29.15,Mb/s,4697.0,p/s,4699.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,ens4,0.01,Mb/s,0.01,Mb/s,7.0,p/s,7.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,s1-eth1,9.80,Mb/s,0.49,Mb/s,827.0,p/s,827.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,s1-eth2,9.72,Mb/s,0.48,Mb/s,820.0,p/s,819.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,s1-eth3,8.26,Mb/s,0.42,Mb/s,697.0,p/s,705.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,s1-eth4,0.49,Mb/s,9.80,Mb/s,826.0,p/s,827.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,s1-eth5,0.49,Mb/s,9.71,Mb/s,820.0,p/s,819.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366420,s1-eth6,0.41,Mb/s,8.24,Mb/s,700.0,p/s,695.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,total,27.28,Mb/s,27.28,Mb/s,4389.0,p/s,4382.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,ens4,0.01,Mb/s,0.01,Mb/s,9.0,p/s,10.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,s1-eth1,9.48,Mb/s,0.47,Mb/s,800.0,p/s,799.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,s1-eth2,8.31,Mb/s,0.41,Mb/s,701.0,p/s,701.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,s1-eth3,8.18,Mb/s,0.40,Mb/s,690.0,p/s,681.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,s1-eth4,0.47,Mb/s,9.47,Mb/s,801.0,p/s,799.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,s1-eth5,0.41,Mb/s,8.31,Mb/s,701.0,p/s,701.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366421,s1-eth6,0.41,Mb/s,8.19,Mb/s,687.0,p/s,691.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,total,30.30,Mb/s,30.33,Mb/s,4878.0,p/s,4880.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,ens4,0.01,Mb/s,0.01,Mb/s,9.0,p/s,7.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,s1-eth1,9.77,Mb/s,0.49,Mb/s,824.0,p/s,825.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,s1-eth2,9.24,Mb/s,0.46,Mb/s,779.0,p/s,780.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,s1-eth3,9.85,Mb/s,0.49,Mb/s,831.0,p/s,832.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,s1-eth4,0.49,Mb/s,9.78,Mb/s,825.0,p/s,825.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,s1-eth5,0.46,Mb/s,9.24,Mb/s,779.0,p/s,779.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366422,s1-eth6,0.49,Mb/s,9.86,Mb/s,831.0,p/s,832.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,total,31.17,Mb/s,31.64,Mb/s,5015.0,p/s,5181.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,ens4,0.01,Mb/s,0.48,Mb/s,9.0,p/s,176.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,s1-eth1,9.97,Mb/s,0.50,Mb/s,841.0,p/s,840.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,s1-eth2,9.88,Mb/s,0.49,Mb/s,833.0,p/s,833.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,s1-eth3,9.83,Mb/s,0.49,Mb/s,829.0,p/s,829.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,s1-eth4,0.50,Mb/s,9.96,Mb/s,840.0,p/s,840.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,s1-eth5,0.49,Mb/s,9.89,Mb/s,834.0,p/s,834.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366423,s1-eth6,0.49,Mb/s,9.83,Mb/s,829.0,p/s,829.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,total,31.47,Mb/s,31.47,Mb/s,5062.0,p/s,5063.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,ens4,0.01,Mb/s,0.01,Mb/s,7.0,p/s,6.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,s1-eth1,10.01,Mb/s,0.50,Mb/s,844.0,p/s,845.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,s1-eth2,9.95,Mb/s,0.50,Mb/s,839.0,p/s,839.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,s1-eth3,10.02,Mb/s,0.50,Mb/s,845.0,p/s,845.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,s1-eth4,0.50,Mb/s,10.02,Mb/s,844.0,p/s,845.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,s1-eth5,0.50,Mb/s,9.95,Mb/s,838.0,p/s,839.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366424,s1-eth6,0.50,Mb/s,10.01,Mb/s,845.0,p/s,844.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,total,31.34,Mb/s,31.33,Mb/s,5044.0,p/s,5040.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,ens4,0.01,Mb/s,0.01,Mb/s,8.0,p/s,8.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,s1-eth1,9.98,Mb/s,0.50,Mb/s,842.0,p/s,842.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,s1-eth2,9.95,Mb/s,0.50,Mb/s,839.0,p/s,838.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,s1-eth3,9.91,Mb/s,0.49,Mb/s,836.0,p/s,836.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,s1-eth4,0.50,Mb/s,9.98,Mb/s,843.0,p/s,842.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,s1-eth5,0.50,Mb/s,9.94,Mb/s,839.0,p/s,838.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366425,s1-eth6,0.50,Mb/s,9.91,Mb/s,837.0,p/s,836.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,total,31.09,Mb/s,31.14,Mb/s,5002.0,p/s,5012.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,ens4,0.00,Mb/s,0.01,Mb/s,4.0,p/s,7.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,s1-eth1,9.98,Mb/s,0.50,Mb/s,842.0,p/s,844.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,s1-eth2,9.94,Mb/s,0.50,Mb/s,838.0,p/s,843.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,s1-eth3,9.69,Mb/s,0.48,Mb/s,817.0,p/s,817.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,s1-eth4,0.50,Mb/s,9.99,Mb/s,843.0,p/s,843.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,s1-eth5,0.50,Mb/s,9.95,Mb/s,840.0,p/s,839.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366426,s1-eth6,0.48,Mb/s,9.71,Mb/s,818.0,p/s,819.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,total,30.60,Mb/s,30.56,Mb/s,4922.0,p/s,4912.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,ens4,0.01,Mb/s,0.01,Mb/s,12.0,p/s,8.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,s1-eth1,9.37,Mb/s,0.47,Mb/s,790.0,p/s,787.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,s1-eth2,9.90,Mb/s,0.49,Mb/s,835.0,p/s,831.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,s1-eth3,9.88,Mb/s,0.49,Mb/s,833.0,p/s,832.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,s1-eth4,0.47,Mb/s,9.34,Mb/s,788.0,p/s,788.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,s1-eth5,0.49,Mb/s,9.90,Mb/s,833.0,p/s,835.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366427,s1-eth6,0.49,Mb/s,9.85,Mb/s,831.0,p/s,831.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,total,31.27,Mb/s,31.26,Mb/s,5028.0,p/s,5028.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,ens4,0.00,Mb/s,0.01,Mb/s,5.0,p/s,6.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,s1-eth1,9.89,Mb/s,0.49,Mb/s,834.0,p/s,834.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,s1-eth2,10.02,Mb/s,0.50,Mb/s,845.0,p/s,844.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,s1-eth3,9.88,Mb/s,0.49,Mb/s,833.0,p/s,833.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,s1-eth4,0.49,Mb/s,9.89,Mb/s,834.0,p/s,834.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,s1-eth5,0.50,Mb/s,10.01,Mb/s,844.0,p/s,844.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366428,s1-eth6,0.49,Mb/s,9.88,Mb/s,833.0,p/s,833.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,total,30.78,Mb/s,31.05,Mb/s,4956.0,p/s,5030.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,ens4,0.01,Mb/s,0.24,Mb/s,9.0,p/s,75.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,s1-eth1,9.35,Mb/s,0.47,Mb/s,789.0,p/s,795.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,s1-eth2,9.99,Mb/s,0.50,Mb/s,843.0,p/s,844.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,s1-eth3,9.96,Mb/s,0.50,Mb/s,840.0,p/s,841.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,s1-eth4,0.47,Mb/s,9.37,Mb/s,791.0,p/s,790.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,s1-eth5,0.50,Mb/s,10.01,Mb/s,844.0,p/s,844.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366429,s1-eth6,0.50,Mb/s,9.97,Mb/s,840.0,p/s,841.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,total,28.92,Mb/s,28.91,Mb/s,4651.0,p/s,4647.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,ens4,0.01,Mb/s,0.01,Mb/s,7.0,p/s,7.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,s1-eth1,7.90,Mb/s,0.39,Mb/s,666.0,p/s,661.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,s1-eth2,9.98,Mb/s,0.50,Mb/s,842.0,p/s,842.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,s1-eth3,9.66,Mb/s,0.48,Mb/s,815.0,p/s,815.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,s1-eth4,0.39,Mb/s,7.90,Mb/s,664.0,p/s,666.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,s1-eth5,0.50,Mb/s,9.97,Mb/s,842.0,p/s,841.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366430,s1-eth6,0.48,Mb/s,9.66,Mb/s,815.0,p/s,815.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,total,31.28,Mb/s,31.28,Mb/s,5041.0,p/s,5051.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,ens4,0.01,Mb/s,0.01,Mb/s,13.0,p/s,14.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,s1-eth1,9.96,Mb/s,0.50,Mb/s,840.0,p/s,844.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,s1-eth2,9.94,Mb/s,0.50,Mb/s,839.0,p/s,839.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,s1-eth3,9.89,Mb/s,0.50,Mb/s,834.0,p/s,837.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,s1-eth4,0.50,Mb/s,9.96,Mb/s,841.0,p/s,843.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,s1-eth5,0.50,Mb/s,9.94,Mb/s,838.0,p/s,840.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366431,s1-eth6,0.49,Mb/s,9.88,Mb/s,836.0,p/s,834.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,total,29.37,Mb/s,29.43,Mb/s,4732.0,p/s,4741.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,ens4,0.00,Mb/s,0.01,Mb/s,7.0,p/s,7.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,s1-eth1,8.15,Mb/s,0.41,Mb/s,687.0,p/s,700.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,s1-eth2,9.86,Mb/s,0.49,Mb/s,832.0,p/s,833.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,s1-eth3,9.96,Mb/s,0.50,Mb/s,840.0,p/s,838.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,s1-eth4,0.41,Mb/s,8.18,Mb/s,695.0,p/s,690.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,s1-eth5,0.49,Mb/s,9.88,Mb/s,832.0,p/s,833.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366432,s1-eth6,0.50,Mb/s,9.96,Mb/s,839.0,p/s,840.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366433,total,25.17,Mb/s,25.82,Mb/s,4057.0,p/s,4237.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366433,ens4,0.01,Mb/s,0.60,Mb/s,9.0,p/s,177.0,p/s
2022-03-27-07-33-22_copa_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366433,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
